Projet_ID,Client,Commande_ID,Montant_TTC,Date_Commande
DRC0003,Client_210,CMD10481,4040.15,2024-04-29
DRC0032,Client_149,CMD10482,1509.92,2024-01-10
DRC0006,Client_10,CMD10483,4259.04,2024-03-01
DRC0047,Client_23,CMD10484,3925.75,2024-04-30
DRC0036,Client_234,CMD10485,4752.53,2024-05-19
DRC0096,Client_189,CMD10486,1746.07,2024-01-24
DRC0003,Client_10,CMD10487,9039.35,2024-04-03
DRC0032,Client_87,CMD10488,322.81,2024-02-13
DRC0037,Client_68,CMD10489,11195.22,2024-06-24
DRC0063,Client_273,CMD10490,9801.86,2024-05-13
DRC0046,Client_27,CMD10491,9732.92,2024-05-26
DRC0057,Client_33,CMD10492,9220.65,2024-04-22
DRC0175,Client_342,CMD20493,6394.12,2024-03-27
DRC0086,Client_226,CMD10494,6947.89,2024-03-03
DRC0080,Client_262,CMD10495,1115.8,2024-03-28
DRC0173,Client_379,CMD20496,11243.76,2024-06-06
DRC0029,Client_175,CMD10497,7960.26,2024-01-19
DRC0067,Client_298,CMD10498,6834.84,2024-05-04
DRC0057,Client_229,CMD10499,657.73,2024-03-17
DRC0050,Client_224,CMD10500,3638.35,2024-06-14
DRC0172,Client_348,CMD20501,5187.48,2024-01-06
DRC0191,Client_344,CMD20502,9850.06,2024-07-17
DRC0053,Client_80,CMD10503,8339.77,2024-07-01
DRC0188,Client_391,CMD20504,10436.64,2024-02-29
DRC0016,Client_112,CMD10505,8596.82,2024-03-31
DRC0067,Client_88,CMD10506,6167.6,2024-03-28
DRC0130,Client_302,CMD20507,7351.29,2024-01-14
DRC0159,Client_369,CMD20508,10827.34,2024-02-19
DRC0044,Client_141,CMD10509,9964.21,2024-03-10
DRC0032,Client_201,CMD10510,2313.88,2024-06-28
DRC0037,Client_63,CMD10511,4748.01,2024-01-12
DRC0046,Client_93,CMD10512,5870.8,2024-05-08
DRC0041,Client_67,CMD10513,7588.5,2024-06-08
DRC0058,Client_92,CMD10514,3410.42,2024-06-09
DRC0054,Client_171,CMD10515,8524.24,2024-02-27
DRC0021,Client_41,CMD10516,4683.68,2024-06-08
DRC0090,Client_4,CMD10517,10425.86,2024-04-23
DRC0007,Client_154,CMD10518,1205.28,2024-01-26
DRC0146,Client_328,CMD20519,10204.29,2024-02-25
DRC0097,Client_263,CMD10520,8113.7,2024-03-21
DRC0173,Client_302,CMD20521,9023.64,2024-04-15
DRC0035,Client_80,CMD10522,6150.18,2024-06-01
DRC0123,Client_382,CMD20523,8825.75,2024-05-26
DRC0070,Client_153,CMD10524,9353.52,2024-01-24
DRC0028,Client_277,CMD10525,11179.05,2024-06-12
DRC0113,Client_381,CMD20526,9431.89,2024-01-12
DRC0041,Client_259,CMD10527,7874.84,2024-05-19
DRC0054,Client_63,CMD10528,3634.7,2024-04-23
DRC0141,Client_349,CMD20529,8074.4,2024-04-01
DRC0020,Client_6,CMD10530,10165.87,2024-04-21
DRC0149,Client_322,CMD20531,5084.23,2024-01-23
DRC0060,Client_151,CMD10532,5694.09,2024-06-04
DRC0066,Client_119,CMD10533,10815.22,2024-01-27
DRC0012,Client_291,CMD10534,4111.12,2024-04-01
DRC0032,Client_193,CMD10535,1260.89,2024-05-03
DRC0023,Client_40,CMD10536,10480.05,2024-06-23
DRC0070,Client_80,CMD10537,1320.68,2024-05-14
DRC0047,Client_285,CMD10538,11517.68,2024-06-07
DRC0082,Client_138,CMD10539,6621.94,2024-07-06
DRC0016,Client_6,CMD10540,9037.1,2024-05-12
DRC0056,Client_212,CMD10541,489.0,2024-02-01
DRC0071,Client_31,CMD10542,2627.42,2024-01-18
DRC0020,Client_32,CMD10543,586.11,2024-05-24
DRC0086,Client_271,CMD10544,6860.66,2024-03-01
DRC0040,Client_181,CMD10545,3059.77,2024-05-21
DRC0003,Client_99,CMD10546,3055.69,2024-03-17
DRC0007,Client_238,CMD10547,11545.91,2024-03-27
DRC0047,Client_43,CMD10548,2683.25,2024-07-15
DRC0012,Client_40,CMD10549,541.9,2024-03-18
DRC0019,Client_133,CMD10550,1662.32,2024-03-04
DRC0008,Client_109,CMD10551,1632.82,2024-03-02
DRC0041,Client_78,CMD10552,4704.06,2024-02-20
DRC0083,Client_206,CMD10553,8026.19,2024-05-06
DRC0158,Client_387,CMD20554,10375.87,2024-04-24
DRC0127,Client_392,CMD20555,5043.11,2024-03-07
DRC0028,Client_29,CMD10556,9843.25,2024-07-04
DRC0074,Client_188,CMD10557,4435.85,2024-06-27
DRC0021,Client_148,CMD10558,4456.67,2024-03-23
DRC0078,Client_264,CMD10559,9241.67,2024-03-14
DRC0020,Client_4,CMD10560,10416.97,2024-02-11
DRC0037,Client_26,CMD10561,1574.25,2024-05-28
DRC0188,Client_387,CMD20562,2712.67,2024-01-27
DRC0085,Client_55,CMD10563,10831.72,2024-06-15
DRC0011,Client_102,CMD10564,11220.49,2024-07-15
DRC0012,Client_75,CMD10565,3915.09,2024-05-31
DRC0145,Client_399,CMD20566,4221.76,2024-04-04
DRC0018,Client_210,CMD10567,9778.32,2024-05-02
DRC0069,Client_269,CMD10568,10313.93,2024-05-30
DRC0072,Client_153,CMD10569,2564.45,2024-02-29
DRC0063,Client_128,CMD10570,6705.27,2024-04-05
DRC0075,Client_155,CMD10571,8580.71,2024-05-01
DRC0090,Client_186,CMD10572,2153.03,2024-06-09
DRC0056,Client_146,CMD10573,1990.0,2024-04-26
DRC0052,Client_88,CMD10574,3923.34,2024-03-22
DRC0161,Client_350,CMD20575,6532.56,2024-01-16
DRC0059,Client_109,CMD10576,2093.44,2024-04-21
DRC0027,Client_211,CMD10577,3299.83,2024-01-12
DRC0096,Client_260,CMD10578,7956.43,2024-01-04
DRC0049,Client_292,CMD10579,10236.88,2024-03-24
DRC0039,Client_58,CMD10580,11069.21,2024-01-26
DRC0043,Client_27,CMD10581,8875.9,2024-07-17
DRC0054,Client_104,CMD10582,674.23,2024-05-11
DRC0053,Client_80,CMD10583,5490.27,2024-04-22
DRC0068,Client_134,CMD10584,11129.08,2024-01-11
DRC0074,Client_97,CMD10585,3702.32,2024-05-30
DRC0051,Client_216,CMD10586,6033.85,2024-01-01
DRC0068,Client_262,CMD10587,1984.63,2024-06-16
DRC0075,Client_69,CMD10588,9790.81,2024-04-15
DRC0168,Client_382,CMD20589,4975.06,2024-02-10
DRC0091,Client_199,CMD10590,2305.21,2024-02-15
DRC0008,Client_152,CMD10591,7714.6,2024-01-24
DRC0067,Client_253,CMD10592,10079.57,2024-02-20
DRC0065,Client_30,CMD10593,6983.8,2024-03-12
DRC0032,Client_148,CMD10594,8344.96,2024-01-14
DRC0059,Client_233,CMD10595,700.62,2024-04-08
DRC0056,Client_284,CMD10596,6797.56,2024-07-15
DRC0039,Client_72,CMD10597,7911.22,2024-04-18
DRC0181,Client_315,CMD20598,6042.37,2024-04-28
DRC0098,Client_231,CMD10599,2962.34,2024-03-17
DRC0055,Client_188,CMD10600,3762.18,2024-06-23
DRC0094,Client_4,CMD10601,6097.86,2024-05-19
DRC0068,Client_122,CMD10602,1341.46,2024-05-30
DRC0021,Client_158,CMD10603,3846.4,2024-04-05
DRC0085,Client_250,CMD10604,1391.09,2024-03-17
DRC0010,Client_142,CMD10605,5292.84,2024-03-19
DRC0094,Client_177,CMD10606,6355.13,2024-03-23
DRC0192,Client_329,CMD20607,2015.04,2024-02-18
DRC0062,Client_85,CMD10608,5282.8,2024-01-10
DRC0013,Client_140,CMD10609,704.89,2024-07-06
DRC0084,Client_281,CMD10610,7818.72,2024-01-21
DRC0065,Client_239,CMD10611,969.07,2024-07-09
DRC0004,Client_125,CMD10612,4128.88,2024-01-20
DRC0153,Client_348,CMD20613,7086.18,2024-05-17
DRC0046,Client_184,CMD10614,3395.42,2024-03-12
DRC0061,Client_60,CMD10615,6426.56,2024-01-25
DRC0068,Client_294,CMD10616,6902.12,2024-04-01
DRC0013,Client_249,CMD10617,4520.81,2024-04-06
DRC0018,Client_121,CMD10618,1753.23,2024-03-03
DRC0055,Client_196,CMD10619,7281.19,2024-03-04
DRC0046,Client_157,CMD10620,6327.14,2024-06-01
DRC0012,Client_39,CMD10621,4828.54,2024-04-08
DRC0071,Client_234,CMD10622,2224.26,2024-03-05
DRC0100,Client_177,CMD10623,6219.26,2024-04-26
DRC0069,Client_256,CMD10624,5642.77,2024-03-01
DRC0105,Client_303,CMD20625,1541.26,2024-03-03
DRC0003,Client_25,CMD10626,11710.08,2024-02-18
DRC0059,Client_71,CMD10627,11034.74,2024-04-15
DRC0067,Client_67,CMD10628,6181.58,2024-02-01
DRC0042,Client_296,CMD10629,764.95,2024-01-11
DRC0001,Client_114,CMD10630,4724.44,2024-04-12
DRC0022,Client_36,CMD10631,9253.48,2024-03-20
DRC0052,Client_276,CMD10632,6420.46,2024-05-24
DRC0089,Client_11,CMD10633,2362.51,2024-05-12
DRC0016,Client_190,CMD10634,11052.55,2024-01-01
DRC0120,Client_313,CMD20635,6953.99,2024-07-14
DRC0014,Client_186,CMD10636,2630.56,2024-02-06
DRC0009,Client_256,CMD10637,11261.01,2024-02-01
DRC0024,Client_166,CMD10638,5548.8,2024-02-12
DRC0131,Client_397,CMD20639,6315.8,2024-06-09
DRC0079,Client_97,CMD10640,4877.69,2024-03-09
DRC0034,Client_192,CMD10641,8347.31,2024-05-24
DRC0033,Client_29,CMD10642,11796.13,2024-04-09
DRC0057,Client_215,CMD10643,11431.29,2024-03-10
DRC0032,Client_86,CMD10644,1468.57,2024-04-28
DRC0118,Client_397,CMD20645,2534.81,2024-07-17
DRC0089,Client_288,CMD10646,899.33,2024-02-12
DRC0017,Client_152,CMD10647,7162.73,2024-04-16
DRC0032,Client_93,CMD10648,4063.94,2024-05-02
DRC0015,Client_21,CMD10649,8066.06,2024-02-04
DRC0039,Client_210,CMD10650,4532.2,2024-06-17
DRC0056,Client_298,CMD10651,10669.28,2024-01-06
DRC0035,Client_206,CMD10652,8135.07,2024-02-27
DRC0061,Client_83,CMD10653,1175.15,2024-07-14
DRC0009,Client_263,CMD10654,8122.93,2024-06-28
DRC0062,Client_19,CMD10655,9627.05,2024-04-18
DRC0047,Client_260,CMD10656,10281.72,2024-06-13
DRC0197,Client_394,CMD20657,3509.54,2024-02-15
DRC0182,Client_396,CMD20658,6180.91,2024-02-05
DRC0099,Client_114,CMD10659,8751.42,2024-06-01
DRC0049,Client_248,CMD10660,1637.86,2024-01-17
DRC0028,Client_172,CMD10661,2896.44,2024-01-08
DRC0139,Client_399,CMD20662,11966.58,2024-03-22
DRC0038,Client_122,CMD10663,5725.07,2024-05-21
DRC0014,Client_47,CMD10664,10383.85,2024-07-07
DRC0052,Client_166,CMD10665,833.66,2024-05-24
DRC0001,Client_96,CMD10666,2587.26,2024-05-24
DRC0061,Client_70,CMD10667,1355.21,2024-07-05
DRC0008,Client_165,CMD10668,10146.63,2024-07-13
DRC0055,Client_169,CMD10669,5234.32,2024-03-02
DRC0072,Client_97,CMD10670,1172.38,2024-02-23
DRC0091,Client_132,CMD10671,6930.97,2024-04-18
DRC0052,Client_169,CMD10672,6204.77,2024-02-11
DRC0007,Client_114,CMD10673,7598.15,2024-01-26
DRC0001,Client_256,CMD10674,9492.83,2024-02-23
DRC0017,Client_119,CMD10675,11021.3,2024-02-19
DRC0029,Client_193,CMD10676,7272.52,2024-06-29
DRC0076,Client_163,CMD10677,11108.76,2024-05-09
DRC0004,Client_63,CMD10678,11709.83,2024-01-23
DRC0068,Client_215,CMD10679,4894.54,2024-03-15
DRC0063,Client_241,CMD10680,5168.55,2024-01-14
DRC0081,Client_178,CMD10681,10602.05,2024-03-10
DRC0132,Client_375,CMD20682,2840.75,2024-06-02
DRC0063,Client_97,CMD10683,7534.68,2024-01-06
DRC0022,Client_68,CMD10684,4410.35,2024-04-17
DRC0088,Client_189,CMD10685,10618.78,2024-02-08
DRC0040,Client_189,CMD10686,8283.96,2024-02-02
DRC0053,Client_148,CMD10687,3982.71,2024-04-25
DRC0048,Client_212,CMD10688,6185.81,2024-03-24
DRC0194,Client_381,CMD20689,10356.62,2024-04-12
DRC0162,Client_383,CMD20690,11321.67,2024-03-21
DRC0132,Client_308,CMD20691,6864.34,2024-07-18
DRC0063,Client_180,CMD10692,10984.49,2024-03-27
DRC0001,Client_287,CMD10693,1470.06,2024-01-23
DRC0078,Client_80,CMD10694,9672.68,2024-01-16
DRC0074,Client_16,CMD10695,4200.95,2024-02-10
DRC0027,Client_215,CMD10696,5148.36,2024-03-15
DRC0013,Client_277,CMD10697,3265.9,2024-01-13
DRC0042,Client_121,CMD10698,10342.69,2024-07-18
DRC0098,Client_197,CMD10699,2062.32,2024-01-31
DRC0017,Client_44,CMD10700,9516.05,2024-02-29
DRC0081,Client_17,CMD10701,6069.06,2024-01-18
DRC0040,Client_105,CMD10702,5099.17,2024-01-21
DRC0131,Client_382,CMD20703,5514.07,2024-02-21
DRC0077,Client_137,CMD10704,2648.03,2024-07-17
DRC0066,Client_199,CMD10705,10802.66,2024-04-18
DRC0025,Client_111,CMD10706,425.28,2024-01-25
DRC0070,Client_132,CMD10707,9481.22,2024-04-09
DRC0007,Client_192,CMD10708,4099.86,2024-06-06
DRC0004,Client_175,CMD10709,9389.27,2024-05-23
DRC0001,Client_23,CMD10710,7173.3,2024-06-15
DRC0098,Client_218,CMD10711,1616.75,2024-02-01
DRC0093,Client_151,CMD10712,10646.41,2024-02-10
DRC0022,Client_292,CMD10713,6071.75,2024-02-25
DRC0028,Client_289,CMD10714,952.39,2024-06-28
DRC0060,Client_91,CMD10715,2052.09,2024-04-20
DRC0076,Client_264,CMD10716,936.42,2024-07-13
DRC0036,Client_230,CMD10717,5469.21,2024-06-03
DRC0042,Client_47,CMD10718,5651.78,2024-02-05
DRC0164,Client_322,CMD20719,3370.76,2024-03-17
DRC0053,Client_233,CMD10720,5501.62,2024-06-10
DRC0001,Client_64,CMD10721,1285.44,2024-04-27
DRC0053,Client_31,CMD10722,1460.8,2024-04-02
DRC0035,Client_174,CMD10723,316.33,2024-04-04
DRC0085,Client_195,CMD10724,711.59,2024-04-09
DRC0044,Client_51,CMD10725,5607.2,2024-04-11
DRC0151,Client_388,CMD20726,8146.39,2024-03-13
DRC0052,Client_166,CMD10727,6536.79,2024-02-26
DRC0005,Client_232,CMD10728,8038.79,2024-05-30
DRC0184,Client_324,CMD20729,6500.12,2024-01-06
DRC0018,Client_130,CMD10730,7305.06,2024-06-02
DRC0049,Client_177,CMD10731,7895.84,2024-07-14
DRC0046,Client_168,CMD10732,2278.89,2024-05-22
DRC0072,Client_218,CMD10733,659.81,2024-02-12
DRC0029,Client_54,CMD10734,6510.09,2024-05-16
DRC0043,Client_138,CMD10735,2596.49,2024-02-14
DRC0093,Client_101,CMD10736,1099.55,2024-05-25
DRC0053,Client_244,CMD10737,6612.5,2024-02-26
DRC0042,Client_277,CMD10738,5790.78,2024-02-29
DRC0060,Client_46,CMD10739,8469.37,2024-01-23
DRC0094,Client_114,CMD10740,592.9,2024-02-16
DRC0063,Client_257,CMD10741,2395.62,2024-07-11
DRC0029,Client_117,CMD10742,9269.75,2024-03-19
DRC0008,Client_118,CMD10743,10198.96,2024-04-18
DRC0022,Client_226,CMD10744,8024.41,2024-03-16
DRC0071,Client_10,CMD10745,9645.1,2024-04-22
DRC0022,Client_67,CMD10746,3199.21,2024-05-06
DRC0079,Client_196,CMD10747,10241.06,2024-02-18
DRC0042,Client_291,CMD10748,6738.78,2024-05-02
DRC0104,Client_315,CMD20749,7100.59,2024-06-04
DRC0046,Client_151,CMD10750,6646.8,2024-05-03
DRC0191,Client_329,CMD20751,2129.6,2024-03-30
DRC0024,Client_292,CMD10752,2535.41,2024-07-10
DRC0100,Client_96,CMD10753,11106.32,2024-03-10
DRC0034,Client_292,CMD10754,10925.43,2024-06-18
DRC0072,Client_182,CMD10755,2197.74,2024-05-11
DRC0035,Client_154,CMD10756,1884.98,2024-05-01
DRC0024,Client_1,CMD10757,2040.01,2024-07-14
DRC0031,Client_27,CMD10758,9485.88,2024-05-16
DRC0135,Client_307,CMD20759,3353.27,2024-03-16
DRC0183,Client_390,CMD20760,8058.77,2024-03-13
DRC0060,Client_19,CMD10761,2114.77,2024-05-09
DRC0091,Client_228,CMD10762,6974.1,2024-01-29
DRC0011,Client_300,CMD10763,7859.71,2024-05-13
DRC0189,Client_316,CMD20764,7494.27,2024-07-11
DRC0073,Client_78,CMD10765,189.87,2024-06-13
DRC0033,Client_276,CMD10766,9336.88,2024-05-10
DRC0113,Client_352,CMD20767,2155.57,2024-07-01
DRC0176,Client_349,CMD20768,8522.64,2024-03-24
DRC0069,Client_136,CMD10769,964.96,2024-04-26
DRC0092,Client_272,CMD10770,3984.59,2024-07-14
DRC0093,Client_39,CMD10771,5065.21,2024-06-03
DRC0040,Client_197,CMD10772,11427.06,2024-01-27
DRC0076,Client_137,CMD10773,4555.27,2024-04-11
DRC0036,Client_210,CMD10774,3016.42,2024-05-05
DRC0114,Client_378,CMD20775,7740.97,2024-05-10
DRC0002,Client_186,CMD10776,10978.76,2024-07-09
DRC0027,Client_139,CMD10777,1603.32,2024-02-24
DRC0016,Client_28,CMD10778,11858.66,2024-07-14
DRC0009,Client_24,CMD10779,2736.07,2024-03-14
DRC0095,Client_196,CMD10780,11304.13,2024-01-17
DRC0047,Client_53,CMD10781,4360.25,2024-01-19
DRC0001,Client_47,CMD10782,8604.85,2024-04-21
DRC0027,Client_193,CMD10783,6144.24,2024-07-15
DRC0033,Client_74,CMD10784,814.47,2024-05-14
DRC0018,Client_162,CMD10785,11726.27,2024-01-21
DRC0100,Client_72,CMD10786,1782.34,2024-05-27
DRC0099,Client_203,CMD10787,4192.67,2024-01-15
DRC0065,Client_11,CMD10788,626.13,2024-01-09
DRC0061,Client_235,CMD10789,4800.47,2024-06-07
DRC0150,Client_371,CMD20790,4721.82,2024-02-01
DRC0018,Client_11,CMD10791,11837.14,2024-03-31
DRC0061,Client_293,CMD10792,9261.31,2024-06-10
DRC0051,Client_1,CMD10793,390.53,2024-06-30
DRC0009,Client_208,CMD10794,4508.26,2024-07-17
DRC0171,Client_330,CMD20795,1756.8,2024-05-29
DRC0084,Client_277,CMD10796,2999.8,2024-06-23
DRC0092,Client_103,CMD10797,11810.0,2024-06-30
DRC0091,Client_261,CMD10798,11237.32,2024-04-11
DRC0014,Client_134,CMD10799,9526.08,2024-03-20
DRC0064,Client_164,CMD10800,5200.6,2024-01-16
DRC0079,Client_156,CMD10801,8559.07,2024-05-02
DRC0028,Client_158,CMD10802,6265.73,2024-02-20
DRC0070,Client_282,CMD10803,5453.58,2024-02-15
DRC0089,Client_284,CMD10804,9001.96,2024-02-04
DRC0030,Client_48,CMD10805,3286.08,2024-06-27
DRC0014,Client_101,CMD10806,2874.91,2024-06-02
DRC0025,Client_213,CMD10807,3183.27,2024-01-16
DRC0049,Client_132,CMD10808,8842.62,2024-02-02
DRC0098,Client_295,CMD10809,5558.56,2024-07-12
DRC0027,Client_45,CMD10810,4628.56,2024-07-03
DRC0142,Client_344,CMD20811,11793.47,2024-05-03
DRC0152,Client_395,CMD20812,8308.54,2024-02-24
DRC0079,Client_129,CMD10813,10908.74,2024-06-25
DRC0138,Client_371,CMD20814,652.02,2024-04-18
DRC0009,Client_262,CMD10815,4366.81,2024-01-29
DRC0174,Client_360,CMD20816,8003.13,2024-03-22
DRC0159,Client_344,CMD20817,5452.87,2024-06-18
DRC0143,Client_365,CMD20818,10212.36,2024-04-22
DRC0006,Client_50,CMD10819,11674.03,2024-05-25
DRC0121,Client_330,CMD20820,11158.43,2024-01-03
DRC0072,Client_59,CMD10821,5098.89,2024-02-27
DRC0040,Client_269,CMD10822,6409.42,2024-03-02
DRC0132,Client_303,CMD20823,2978.45,2024-06-24
DRC0005,Client_70,CMD10824,2009.76,2024-03-23
DRC0007,Client_155,CMD10825,5866.98,2024-02-06
DRC0014,Client_270,CMD10826,4025.35,2024-02-18
DRC0024,Client_222,CMD10827,11084.45,2024-04-08
DRC0058,Client_163,CMD10828,3161.28,2024-06-25
DRC0165,Client_392,CMD20829,1441.12,2024-07-19
DRC0047,Client_232,CMD10830,7533.64,2024-04-23
DRC0094,Client_255,CMD10831,1804.76,2024-05-05
DRC0045,Client_189,CMD10832,4751.99,2024-06-11
DRC0088,Client_120,CMD10833,8353.88,2024-07-14
DRC0057,Client_86,CMD10834,10401.52,2024-05-11
DRC0013,Client_75,CMD10835,4170.39,2024-03-25
DRC0016,Client_279,CMD10836,5395.45,2024-07-16
DRC0194,Client_347,CMD20837,5301.73,2024-07-04
DRC0151,Client_318,CMD20838,2467.87,2024-02-02
DRC0061,Client_15,CMD10839,3931.59,2024-03-17
DRC0097,Client_148,CMD10840,7627.29,2024-05-29
DRC0032,Client_130,CMD10841,9514.3,2024-03-15
DRC0007,Client_53,CMD10842,9460.43,2024-02-27
DRC0014,Client_240,CMD10843,2843.35,2024-04-17
DRC0060,Client_296,CMD10844,4273.81,2024-03-25
DRC0036,Client_65,CMD10845,5266.61,2024-03-15
DRC0093,Client_140,CMD10846,7764.12,2024-04-18
DRC0054,Client_206,CMD10847,2650.79,2024-03-06
DRC0027,Client_266,CMD10848,5836.67,2024-03-25
DRC0018,Client_70,CMD10849,10499.02,2024-05-16
DRC0024,Client_98,CMD10850,10813.93,2024-04-21
DRC0084,Client_196,CMD10851,4849.39,2024-05-12
DRC0048,Client_100,CMD10852,3548.78,2024-07-09
DRC0046,Client_90,CMD10853,7187.86,2024-01-21
DRC0044,Client_155,CMD10854,2382.08,2024-01-08
DRC0005,Client_192,CMD10855,3285.0,2024-02-22
DRC0198,Client_333,CMD20856,2342.63,2024-02-01
DRC0026,Client_194,CMD10857,5760.64,2024-07-07
DRC0064,Client_17,CMD10858,3446.16,2024-03-28
DRC0062,Client_171,CMD10859,8626.16,2024-04-26
DRC0018,Client_258,CMD10860,2485.79,2024-01-05
DRC0073,Client_16,CMD10861,3470.43,2024-01-18
DRC0095,Client_122,CMD10862,4311.84,2024-03-15
DRC0138,Client_316,CMD20863,5737.72,2024-05-17
DRC0010,Client_138,CMD10864,10956.56,2024-07-18
DRC0176,Client_364,CMD20865,916.13,2024-04-01
DRC0015,Client_238,CMD10866,199.38,2024-03-31
DRC0032,Client_34,CMD10867,4970.71,2024-04-20
DRC0106,Client_344,CMD20868,9517.73,2024-02-21
DRC0043,Client_47,CMD10869,8365.41,2024-06-13
DRC0055,Client_27,CMD10870,6612.37,2024-04-22
DRC0049,Client_197,CMD10871,5526.12,2024-05-29
DRC0048,Client_38,CMD10872,6752.51,2024-06-11
DRC0086,Client_100,CMD10873,7235.26,2024-05-13
DRC0144,Client_390,CMD20874,5095.84,2024-04-13
DRC0155,Client_336,CMD20875,6226.89,2024-01-29
DRC0026,Client_170,CMD10876,11623.0,2024-02-27
DRC0024,Client_57,CMD10877,8907.18,2024-05-28
DRC0108,Client_342,CMD20878,10571.67,2024-02-12
DRC0098,Client_167,CMD10879,2800.64,2024-01-25
DRC0048,Client_37,CMD10880,4551.59,2024-03-17
DRC0074,Client_265,CMD10881,391.56,2024-03-20
DRC0005,Client_44,CMD10882,1039.41,2024-03-18
DRC0038,Client_46,CMD10883,822.5,2024-05-26
DRC0007,Client_97,CMD10884,6380.43,2024-04-01
DRC0129,Client_371,CMD20885,9226.9,2024-01-25
DRC0069,Client_89,CMD10886,1217.62,2024-04-25
DRC0054,Client_150,CMD10887,11175.13,2024-04-08
DRC0020,Client_237,CMD10888,5668.6,2024-02-21
DRC0013,Client_240,CMD10889,10132.74,2024-06-16
DRC0080,Client_124,CMD10890,361.75,2024-06-26
DRC0019,Client_268,CMD10891,2687.81,2024-07-12
DRC0093,Client_70,CMD10892,9125.99,2024-04-30
DRC0009,Client_86,CMD10893,9022.23,2024-02-19
DRC0077,Client_70,CMD10894,3817.9,2024-03-08
DRC0041,Client_110,CMD10895,7541.78,2024-04-29
DRC0096,Client_165,CMD10896,10221.68,2024-05-11
DRC0047,Client_281,CMD10897,8560.73,2024-06-03
DRC0043,Client_103,CMD10898,11140.43,2024-06-05
DRC0095,Client_195,CMD10899,4170.02,2024-04-22
DRC0100,Client_150,CMD10900,7600.95,2024-03-05
DRC0031,Client_108,CMD10901,9790.44,2024-05-03
DRC0050,Client_87,CMD10902,8020.45,2024-07-16
DRC0141,Client_337,CMD20903,6064.06,2024-01-07
DRC0111,Client_304,CMD20904,5258.81,2024-01-16
DRC0078,Client_2,CMD10905,5446.96,2024-02-10
DRC0193,Client_309,CMD20906,1300.45,2024-01-05
DRC0022,Client_221,CMD10907,2325.59,2024-04-15
DRC0058,Client_86,CMD10908,6079.64,2024-02-28
DRC0049,Client_246,CMD10909,762.62,2024-01-06
DRC0025,Client_37,CMD10910,11426.45,2024-06-18
DRC0025,Client_168,CMD10911,809.01,2024-04-27
DRC0046,Client_82,CMD10912,8101.44,2024-02-26
DRC0135,Client_399,CMD20913,6415.02,2024-07-12
DRC0030,Client_8,CMD10914,8483.09,2024-06-08
DRC0005,Client_59,CMD10915,964.31,2024-04-11
DRC0177,Client_341,CMD20916,9421.39,2024-03-09
DRC0003,Client_195,CMD10917,2170.9,2024-06-04
DRC0078,Client_79,CMD10918,8700.23,2024-02-18
DRC0098,Client_61,CMD10919,6414.8,2024-02-02
DRC0025,Client_214,CMD10920,6789.26,2024-05-31
DRC0065,Client_253,CMD10921,9937.79,2024-06-16
DRC0092,Client_187,CMD10922,5036.89,2024-03-15
DRC0086,Client_239,CMD10923,4756.43,2024-02-18
DRC0033,Client_255,CMD10924,3264.14,2024-06-09
DRC0067,Client_255,CMD10925,6942.3,2024-06-01
DRC0023,Client_87,CMD10926,8772.41,2024-03-30
DRC0049,Client_28,CMD10927,5800.18,2024-04-22
DRC0035,Client_81,CMD10928,8624.4,2024-06-30
DRC0079,Client_98,CMD10929,10832.45,2024-02-26
DRC0071,Client_53,CMD10930,4394.11,2024-02-03
DRC0068,Client_231,CMD10931,910.04,2024-04-17
DRC0073,Client_121,CMD10932,4837.01,2024-03-26
DRC0037,Client_206,CMD10933,10229.76,2024-07-11
DRC0072,Client_89,CMD10934,6091.28,2024-07-06
DRC0023,Client_161,CMD10935,6802.79,2024-02-11
DRC0071,Client_97,CMD10936,10013.59,2024-06-05
DRC0024,Client_283,CMD10937,4429.85,2024-02-05
DRC0119,Client_376,CMD20938,7375.6,2024-01-11
DRC0055,Client_171,CMD10939,2069.28,2024-05-29
DRC0183,Client_357,CMD20940,8135.17,2024-04-23
DRC0094,Client_77,CMD10941,2013.54,2024-03-12
DRC0036,Client_270,CMD10942,2760.27,2024-06-13
DRC0029,Client_245,CMD10943,7141.18,2024-07-13
DRC0020,Client_110,CMD10944,820.06,2024-05-30
DRC0075,Client_267,CMD10945,7353.71,2024-04-07
DRC0061,Client_111,CMD10946,6971.95,2024-05-24
DRC0055,Client_224,CMD10947,5316.12,2024-04-12
DRC0063,Client_210,CMD10948,9955.02,2024-07-11
DRC0023,Client_104,CMD10949,3837.36,2024-04-20
DRC0134,Client_346,CMD20950,3499.27,2024-05-22
DRC0094,Client_177,CMD10951,1133.94,2024-03-12
DRC0060,Client_246,CMD10952,4911.2,2024-02-25
DRC0067,Client_255,CMD10953,6389.88,2024-05-04
DRC0034,Client_265,CMD10954,4400.24,2024-03-07
DRC0067,Client_292,CMD10955,776.88,2024-03-10
DRC0048,Client_97,CMD10956,733.0,2024-03-13
DRC0084,Client_150,CMD10957,1192.02,2024-06-17
DRC0100,Client_159,CMD10958,5978.9,2024-05-22
DRC0029,Client_17,CMD10959,12080.43,2024-05-16
DRC0115,Client_354,CMD20960,6360.19,2024-05-12
DRC0090,Client_222,CMD10961,5363.62,2024-06-08
DRC0020,Client_168,CMD10962,2247.08,2024-03-03
